fecha,granos_de_polen
2021-02-21,0
2021-02-22,1
2021-02-23,0
2021-02-24,0
2021-02-25,0
2021-02-26,0
2021-02-27,1
2021-02-28,0
2021-03-01,0
2021-03-02,1
2021-03-03,0
2021-03-04,0
2021-03-05,1
2021-03-06,0
2021-03-07,0
2021-03-08,3
2021-03-09,1
2021-03-10,1
2021-03-11,9
2021-03-12,0
2021-03-13,3
2021-03-14,5
2021-03-15,6
2021-03-16,1
2021-03-17,0
2021-03-18,1
2021-03-19,0
2021-03-20,0
2021-03-21,0
2021-03-22,2
2021-03-23,3
2021-03-24,2
2021-03-25,8
2021-03-26,0
2021-03-27,0
2021-03-28,0
2021-03-29,2
2021-03-30,4
2021-03-31,2
2021-04-01,1
2021-04-02,0
2021-04-03,1
2021-04-04,0
2021-04-05,5
2021-04-06,2
2021-04-07,7
2021-04-08,7
2021-04-09,1
2021-04-10,2
2021-04-11,1
2021-04-12,2
2021-04-13,0
2021-04-14,7
2021-04-15,3
2021-04-16,3
2021-04-17,8
2021-04-18,2
2021-04-19,8
2021-04-20,3
2021-04-21,1
2021-04-22,0
2021-04-23,1
2021-04-24,0
2021-04-25,0
2021-04-26,4
2021-04-27,7
2021-04-28,4
2021-04-29,12
2021-04-30,4
2021-05-01,2
2021-05-02,17
2021-05-03,6
2021-05-04,39
2021-05-05,35
2021-05-06,75
2021-05-07,110
2021-05-08,328
2021-05-09,66
2021-05-10,20
2021-05-11,27
2021-05-12,30
2021-05-13,131
2021-05-14,37
2021-05-15,154
2021-05-16,88
2021-05-17,33
2021-05-18,119
2021-05-19,168
2021-05-20,103
2021-05-21,235
2021-05-22,90
2021-05-23,50
2021-05-24,65
2021-05-25,105
2021-05-26,102
2021-05-27,91
2021-05-28,27
2021-05-29,45
2021-05-30,50
2021-05-31,70
2021-06-01,35
2021-06-02,30
2021-06-03,50
2021-06-04,30
2021-06-05,5
2021-06-06,41
2021-06-07,44
2021-06-08,43
2021-06-09,83
2021-06-10,62
2021-06-11,19
2021-06-12,39
2021-06-13,14
2021-06-14,0
2021-06-15,7
2021-06-16,6
2021-06-17,0
2021-06-18,2
2021-06-19,1
2021-06-20,5
2021-06-21,7
2021-06-22,7
2021-06-23,8
2021-06-24,15
2021-06-25,7
2021-06-26,17
2021-06-27,9
2021-06-28,18
2021-06-29,7
2021-06-30,24
2021-07-01,13
2021-07-02,9
2021-07-03,15
2021-07-04,23
2021-07-05,27
2021-07-06,2
2021-07-07,12
2021-07-08,4
2021-07-09,3
2021-07-10,13
2021-07-11,3
2021-07-12,7
2021-07-13,4
2021-07-14,3
2021-07-15,0
2021-07-16,11
2021-07-17,8
2021-07-18,18
2021-07-19,10
2021-07-20,8
2021-07-21,1
2021-07-22,1
2021-07-23,12
2021-07-24,5
2021-07-25,1
2021-07-26,0
2021-07-27,0
2021-07-28,0
2021-07-29,0
2021-07-30,0
2021-07-31,0
2021-08-01,0
2021-08-02,0
2021-08-03,0
2021-08-04,0
2021-08-05,0
2021-08-06,0
2021-08-07,0
2021-08-08,0
2021-08-09,0
2021-08-10,0
2021-08-11,0
2021-08-12,0
2021-08-13,0
2021-08-14,0
2021-08-15,0
2021-09-06,5
2021-09-07,2
2021-09-08,0
2021-09-09,0
2021-09-10,0
2021-09-11,0
2021-09-12,0
2021-09-13,0
2021-09-16,0
2021-09-17,0
2021-09-18,0
2021-09-19,1
2021-09-20,0
2021-09-21,0
2021-09-22,0
2021-09-23,0
2021-09-24,0
2021-09-25,0
2021-09-26,0
2021-09-27,1
2021-09-28,1
2021-09-29,1
2021-09-30,0
2021-10-01,0
2021-10-02,0
2021-10-03,0
2021-10-04,0
2021-10-05,0
2021-10-06,0
2021-10-07,0
2021-10-08,0
2021-10-09,0
2021-10-10,0
2021-10-11,0
2021-10-12,0
2021-10-13,0
2021-10-14,1
2021-10-15,0
2021-10-16,0
2021-10-17,0
2021-10-18,0
2021-10-19,1
2021-10-20,0
2021-10-21,0
2021-10-22,0
2021-10-23,0
2021-10-24,1
2021-10-25,1
2021-10-26,0
2021-10-27,0
2021-10-28,0
2021-10-29,0
2021-10-30,0
2021-10-31,0
2021-11-01,0
2021-11-02,0
2021-11-03,0
2021-11-04,0
2021-11-05,0
2021-11-06,0
2021-11-07,0
2021-11-08,0
2021-11-09,0
2021-11-10,0
2021-11-11,0
2021-11-12,0
2021-11-13,0
2021-11-14,0
2021-11-15,0
2021-11-16,0
2021-11-17,0
2021-11-18,0
2021-11-19,0
2021-11-20,0
2021-11-21,0
2021-11-22,0
2021-11-23,0
2021-11-24,0
2021-11-25,0
2021-11-26,0
2021-11-27,0
2021-11-28,0
2021-11-29,0
2021-11-30,0
2021-12-01,0
2021-12-02,0
2021-12-03,0
2021-12-04,0
2021-12-05,0
2021-12-06,0
2021-12-07,0
2021-12-08,0
2021-12-09,0
2021-12-10,0
2021-12-11,0
2021-12-12,4
2021-12-13,0
2021-12-14,0
2021-12-15,0
2021-12-16,0
2021-12-17,0
2021-12-18,0
2021-12-19,0
2021-12-20,0
2021-12-21,0
2021-12-22,0
2021-12-23,0
2021-12-24,0
2021-12-25,0
2021-12-26,0
2021-12-27,1
2021-12-28,0
2021-12-29,0
2021-12-30,0
2021-12-31,0
2022-01-01,0
2022-01-02,0
2022-01-03,0
2022-01-04,0
2022-01-05,0
2022-01-06,0
2022-01-07,0
2022-01-08,0
2022-01-09,0
2022-01-10,0
2022-01-11,0
2022-01-12,0
2022-01-13,0
2022-01-14,0
2022-01-15,0
2022-01-16,0
2022-01-17,0
2022-01-18,2
2022-01-19,0
2022-01-20,0
2022-01-21,0
2022-01-22,0
2022-01-23,0
2022-01-24,0
2022-01-25,0
2022-01-26,0
2022-01-27,0
2022-01-28,0
2022-01-29,0
2022-01-30,0
2022-01-31,0
2022-02-01,0
2022-02-02,0
2022-02-03,4
2022-02-04,1
2022-02-05,1
2022-02-06,0
2022-02-07,0
2022-02-08,0
2022-02-09,0
2022-02-10,0
2022-02-11,0
2022-02-12,0
2022-02-13,0
2022-02-14,0
2022-02-15,0
2022-02-16,0
2022-02-17,2
2022-02-18,2
2022-02-19,1
2022-02-20,4
2022-02-21,2
2022-02-22,0
2022-02-23,0
2022-02-24,0
2022-02-25,0
2022-02-26,0
2022-02-27,1
2022-02-28,5
2022-03-01,1
2022-03-02,0
2022-03-03,0
2022-03-04,0
2022-03-05,0
2022-03-06,0
2022-03-07,0
2022-03-08,0
2022-03-09,1
2022-03-10,0
2022-03-11,1
2022-03-12,1
2022-03-13,0
2022-03-14,0
2022-03-15,0
2022-03-16,0
2022-03-17,0
2022-03-18,0
2022-03-19,0
2022-03-20,0
2022-03-21,0
2022-03-22,0
2022-03-23,0
2022-03-24,0
2022-03-25,0
2022-03-26,0
2022-03-27,0
2022-03-28,0
2022-03-29,1
2022-03-30,0
2022-03-31,0
2022-04-01,0
2022-04-02,0
2022-04-03,0
2022-04-04,0
2022-04-05,0
2022-04-06,0
2022-04-07,2
2022-04-08,1
2022-04-09,0
2022-04-10,3
2022-04-11,9
2022-04-12,0
2022-04-13,0
2022-04-14,0
2022-04-15,0
2022-04-16,0
2022-04-17,0
2022-04-18,10
2022-04-19,1
2022-04-20,2
2022-04-21,6
2022-04-22,0
2022-04-23,0
2022-04-24,5
2022-04-25,13
2022-04-26,3
2022-04-27,1
2022-04-28,0
2022-04-29,4
2022-04-30,7
2022-05-01,14
2022-05-02,1
2022-05-03,1
2022-05-04,3
2022-05-05,5
2022-05-06,10
2022-05-07,11
2022-05-08,4
2022-05-09,50
2022-05-10,93
2022-05-11,88
2022-05-12,172
2022-05-13,160
2022-05-14,167
2022-05-15,118
2022-05-16,114
2022-05-17,197
2022-05-18,134
2022-05-19,162
2022-05-20,133
2022-05-21,128
2022-05-22,140
2022-05-23,146
2022-05-24,86
2022-05-25,39
2022-05-26,38
2022-05-27,49
2022-05-28,68
2022-05-29,73
2022-05-30,68
2022-05-31,34
2022-06-01,42
2022-06-02,41
2022-06-03,25
2022-06-04,48
2022-06-05,21
2022-06-06,57
2022-06-07,68
2022-06-08,24
2022-06-09,31
2022-06-10,9
2022-06-11,16
2022-06-12,12
2022-06-13,11
2022-06-14,6
2022-06-15,18
2022-06-16,10
2022-06-17,12
2022-06-18,24
2022-06-19,8
2022-06-20,4
2022-06-21,12
2022-06-22,3
2022-06-23,2
2022-06-24,7
2022-06-25,5
2022-06-26,7
2022-06-27,10
2022-06-28,8
2022-06-29,4
2022-06-30,2
2022-07-01,8
2022-07-02,10
2022-07-03,2
2022-07-04,4
2022-07-05,5
2022-07-06,4
2022-07-07,2
2022-07-08,5
2022-07-09,3
2022-07-10,1
2022-07-11,5
2022-07-12,3
2022-07-13,5
2022-07-14,3
2022-07-15,3
2022-07-16,2
2022-07-17,1
2022-07-18,1
2022-07-19,1
2022-07-20,3
2022-07-21,1
2022-07-22,0
2022-07-23,1
2022-07-24,0
2022-07-25,2
2022-07-26,2
2022-07-27,1
2022-07-28,1
2022-07-29,1
2022-07-30,2
2022-07-31,0
2022-08-01,0
2022-08-02,0
2022-08-03,0
2022-08-04,0
2022-08-05,0
2022-08-06,2
2022-08-07,0
2022-08-08,0
2022-08-09,1
2022-08-10,1
2022-08-11,1
2022-08-12,0
2022-08-13,2
2022-08-14,3
2022-08-15,0
2022-08-16,1
2022-08-17,3
2022-08-18,0
2022-08-19,1
2022-08-20,1
2022-08-21,1
2022-08-22,0
2022-08-23,0
2022-08-24,0
2022-08-25,0
2022-08-26,0
2022-08-27,0
2022-08-28,1
2022-08-29,1
2022-08-30,0
2022-08-31,0
2022-09-01,0
2022-09-02,1
2022-09-03,1
2022-09-04,2
2022-09-05,1
2022-09-06,1
2022-09-07,0
2022-09-08,1
2022-09-09,1
2022-09-10,0
2022-09-11,2
2022-09-12,1
2022-09-13,0
2022-09-14,0
2022-09-15,0
2022-09-16,0
2022-09-17,0
2022-09-18,1
2022-09-19,1
2022-09-20,0
2022-09-21,0
2022-09-22,0
2022-09-23,0
2022-09-24,1
2022-09-25,0
2022-09-26,1
2022-09-27,1
2022-09-28,0
2022-09-29,0
2022-09-30,0
2022-10-01,0
2022-10-02,1
2022-10-03,0
2022-10-04,0
2022-10-05,0
2022-10-06,1
2022-10-07,0
2022-10-08,0
2022-10-09,0
2022-10-10,0
2022-10-11,0
2022-10-12,1
2022-10-13,0
2022-10-14,0
2022-10-15,1
2022-10-16,0
2022-10-17,1
2022-10-18,1
2022-10-19,0
2022-10-20,0
2022-10-21,0
2022-10-22,0
2022-10-23,0
2022-10-24,0
2022-10-25,0
2022-10-26,0
2022-10-27,0
2022-10-28,0
2022-10-29,0
2022-10-30,0
2022-10-31,1
2022-11-01,0
2022-11-02,0
2022-11-03,0
2022-11-04,0
2022-11-05,0
2022-11-06,0
2022-11-07,1
2022-11-08,0
2022-11-09,0
2022-11-10,0
2022-11-11,0
2022-11-12,0
2022-11-13,0
2022-11-14,0
2022-11-15,0
2022-11-16,0
2022-11-17,0
2022-11-18,0
2022-11-19,0
2022-11-20,0
2022-11-21,0
2022-11-22,0
2022-11-23,0
2022-11-24,0
2022-11-25,0
2022-11-26,0
2022-11-27,0
2022-11-28,0
2022-11-29,0
2022-11-30,0
2022-12-01,0
2022-12-02,0
2022-12-03,0
2022-12-04,0
2022-12-05,0
2022-12-06,0
2022-12-07,0
2022-12-08,0
2022-12-09,0
2022-12-10,0
2022-12-11,0
2022-12-12,0
2022-12-13,0
2022-12-14,0
2022-12-15,0
2022-12-16,0
2022-12-17,0
2022-12-18,0
2022-12-19,0
2022-12-20,0
2022-12-21,0
2022-12-22,0
2022-12-23,0
2022-12-24,0
2022-12-25,0
2022-12-26,0
2022-12-27,0
2022-12-28,0
2022-12-29,0
2022-12-30,0
2022-12-31,0
